CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004596;ESF - JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Abril;Cuidado com a Gestante e Puérpera;19;5;8;6;10;7;13;4;6;3;12;856;24;35,67
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0001497464;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Abril;Cuidado com a Gestante e Puérpera;5;1;1;1;2;2;3;1;0;0;0;149;6;24,83
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0000004650;ESF PROF. QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Abril;Cuidado com a Gestante e Puérpera;29;11;14;16;15;14;14;11;4;7;11;1343;32;41,97
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004693;ESF GEOSETE COELHO M.;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Abril;Cuidado com a Gestante e Puérpera;21;7;9;8;14;8;15;6;3;5;7;948;25;37,92
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004898;ESF 25 DE AGOSTO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;5;2;2;2;3;3;2;3;1;2;4;266;5;53,20
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004634;ESF JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;24;16;18;17;20;17;17;14;12;8;21;1680;28;60,00
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0000004677;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;16;8;10;9;6;9;13;7;4;2;11;871;19;45,84
2000571;UNIDADE DE SAUDE DA FAMILIA GERALDO MAIA;CENTRO DE SAUDE/UNIDADE BASICA;0000004774;ESF GERALDO MAIA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;21;8;10;2;16;10;14;8;2;1;14;975;25;39,00
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004715;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;12;4;7;0;10;9;7;8;4;1;11;669;17;39,35
2000547;UNIDADE DE SAUDE DA FAMILIA LUIZ GONZAGA;CENTRO DE SAUDE/UNIDADE BASICA;0000004758;ESF LUIZ GONZAGA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;11;4;6;2;7;5;5;3;1;2;10;515;12;42,92
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0001508563;ESF JESUINO DE SOUZA LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;5;2;2;2;4;2;3;2;0;2;3;248;5;49,60
2000628;UNIDADE DE SAUDE DA FAMILIA OSMAR D ALBUQUERQUE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000004812;ESF OSMAR D ALBUQUERQUE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;18;6;7;7;9;4;8;4;3;0;5;657;18;36,50
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001562762;ESF-FRANCICO SOUZA DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;3;3;4;4;3;3;2;3;2;1;2;273;4;68,25
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001501194;ESF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;7;1;1;2;8;5;5;2;2;2;5;367;12;30,58
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001469177;USF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;3;1;2;4;5;5;3;4;2;1;3;300;5;60,00
6270638;UNIDADE DE SAUDE DA FAMILIA FRANCISCO PEREIRA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;0000004936;ESF FRANCISCO PEREIRA DANTAS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;18;6;8;4;14;7;13;4;4;4;10;846;21;40,29
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469908;ESF CELSO LIMA VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;28;9;16;14;22;12;18;14;9;4;21;1531;33;46,39
7560591;POSTO DE SAUDE RAIMUNDO JOSE DA SILVA;POSTO DE SAUDE;0002334860;EAP RAIMUNDO JOSE DA SILVA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;3;1;0;3;3;1;0;1;0;1;3;165;3;55,00
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004685;USF GEOSETE COELHO MARIANO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;16;3;8;4;9;10;9;1;1;1;9;655;21;31,19
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001498762;ESF-FRANCISCO A DA SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;9;5;5;5;8;5;6;4;0;2;7;513;12;42,75
2002302;POSTO DE SAUDE VITAL BRASIL;POSTO DE SAUDE;0002461579;EAP-VITAL BRASIL;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0001587870;ESF PROF QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;11;5;5;7;8;3;10;3;2;1;7;569;11;51,73
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004561;ESF SEN ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;16;9;13;12;14;12;9;7;6;1;12;1015;21;48,33
2000555;UNIDADE BASICA DE SAUDE PENTECOSTES;CENTRO DE SAUDE/UNIDADE BASICA;0000004766;ESF PENTECOSTES;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;4;1;1;2;3;2;1;1;1;1;2;175;7;25,00
2001896;UNIDADE DE SAUDE DA FAMILIA JOSE TIMOTIO DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004820;ESF JOSE TIMOTIO DE OLIVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;12;8;1;10;13;8;5;8;2;9;12;804;23;34,96
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004588;USF SENADOR ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;10;5;7;8;6;9;7;7;3;1;6;631;17;37,12
7560141;UNIDADE BASICA DE SAUDE FRANCISCA SOUZA MACHADO;CENTRO DE SAUDE/UNIDADE BASICA;0001566733;ESF FRANCISCA SOUZA MACHADO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;15;7;9;0;11;8;9;8;0;3;9;726;17;42,71
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004723;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;5;2;3;2;2;3;4;2;3;3;3;293;9;32,56
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004928;ESF -NESTOR S. DE VASCONCEL;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;12;3;4;4;9;6;7;4;0;3;7;543;16;33,94
6764533;POSTO DE SAUDE BURITIRANA;POSTO DE SAUDE;0002333473;EAP-BURITIRANA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;2;0;1;0;0;1;1;1;0;0;1;101;2;50,50
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0001507303;USF- NESTOR SOAR. VASCONCELOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;9;2;4;2;4;4;3;2;0;2;4;333;13;25,62
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004707;ESF- FRANCISCO A. SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;7;4;4;3;4;3;6;2;0;3;5;376;8;47,00
2000601;UNIDADE DE SAUDE DA FAMILIA MANOEL RODRIGUES DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;0000004804;ESF-MANOEL R. DE ARAUJO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;6;2;3;3;4;0;5;2;1;1;5;294;7;42,00
7560133;POSTO DE SAUDE DEPUTADO FRANCISCO THAUMATURGO;POSTO DE SAUDE;0002461560;EAP-FRANCISCO THAUMATURGO;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469916;ESF RAIMUNDO CELSO L. VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;14;3;8;4;11;8;11;3;5;1;15;761;22;34,59
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004871;ESF 25 DE AGOSTO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;7;2;3;2;7;5;3;4;1;4;7;412;11;37,45
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004596;ESF - JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;23;7;10;10;15;10;16;6;8;4;17;1157;28;41,32
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0001497464;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;7;1;2;1;3;2;4;1;0;0;4;232;9;25,78
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0000004650;ESF PROF. QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;28;13;15;14;12;14;13;12;7;4;17;1369;31;44,16
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004693;ESF GEOSETE COELHO M.;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Maio;Cuidado com a Gestante e Puérpera;16;6;8;5;11;9;10;4;2;2;7;736;20;36,80
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004898;ESF 25 DE AGOSTO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;5;2;2;2;2;2;3;2;1;1;3;230;5;46,00
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004634;ESF JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;21;14;16;15;18;14;14;11;10;8;16;1434;25;57,36
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0000004677;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;16;7;8;7;6;7;13;6;7;4;9;826;19;43,47
2000571;UNIDADE DE SAUDE DA FAMILIA GERALDO MAIA;CENTRO DE SAUDE/UNIDADE BASICA;0000004774;ESF GERALDO MAIA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;20;9;14;4;17;10;14;8;4;2;15;1073;24;44,71
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004715;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;14;5;6;1;10;10;8;9;4;4;10;743;19;39,11
2000547;UNIDADE DE SAUDE DA FAMILIA LUIZ GONZAGA;CENTRO DE SAUDE/UNIDADE BASICA;0000004758;ESF LUIZ GONZAGA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;11;4;4;1;5;5;6;3;2;3;10;497;12;41,42
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0001508563;ESF JESUINO DE SOUZA LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;4;1;1;2;3;1;2;2;0;1;2;175;5;35,00
2000628;UNIDADE DE SAUDE DA FAMILIA OSMAR D ALBUQUERQUE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000004812;ESF OSMAR D ALBUQUERQUE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;19;7;8;9;11;5;9;4;6;2;9;820;19;43,16
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001562762;ESF-FRANCICO SOUZA DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;4;3;3;3;2;3;3;2;3;2;2;274;4;68,50
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001501194;ESF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;7;0;1;2;8;6;4;1;2;2;4;340;12;28,33
7232489;UNIDADE DE SAUDE DA FAMILIA FRANCISCO SOUZA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0001469177;USF FRANCISCO S. DOS SANTOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;2;1;3;3;4;4;2;4;2;1;3;263;4;65,75
6270638;UNIDADE DE SAUDE DA FAMILIA FRANCISCO PEREIRA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;0000004936;ESF FRANCISCO PEREIRA DANTAS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;18;6;10;5;14;10;12;5;3;3;12;900;22;40,91
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469908;ESF CELSO LIMA VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;26;12;16;15;25;14;19;16;11;9;23;1700;32;53,13
7560591;POSTO DE SAUDE RAIMUNDO JOSE DA SILVA;POSTO DE SAUDE;0002334860;EAP RAIMUNDO JOSE DA SILVA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;4;1;0;3;3;1;1;1;0;1;4;211;4;52,75
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004685;USF GEOSETE COELHO MARIANO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;19;4;10;5;12;15;10;3;2;3;13;883;25;35,32
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001498762;ESF-FRANCISCO A DA SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;8;6;6;5;6;3;6;3;1;4;7;503;11;45,73
2002302;POSTO DE SAUDE VITAL BRASIL;POSTO DE SAUDE;0002461579;EAP-VITAL BRASIL;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0001587870;ESF PROF QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;15;6;6;10;11;7;10;7;6;3;11;843;16;52,69
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004561;ESF SEN ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;16;8;13;13;14;12;9;8;8;4;13;1078;22;49,00
2000555;UNIDADE BASICA DE SAUDE PENTECOSTES;CENTRO DE SAUDE/UNIDADE BASICA;0000004766;ESF PENTECOSTES;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;4;2;2;2;4;2;1;1;1;1;3;211;7;30,14
2001896;UNIDADE DE SAUDE DA FAMILIA JOSE TIMOTIO DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004820;ESF JOSE TIMOTIO DE OLIVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;12;8;4;10;15;11;4;9;2;8;13;876;26;33,69
2000202;UNIDADE DE SAUDE DA FAM SENADOR ADALBERTO SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000004588;USF SENADOR ADALBERTO SENA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;13;7;9;8;10;9;7;7;3;2;8;760;19;40,00
7560141;UNIDADE BASICA DE SAUDE FRANCISCA SOUZA MACHADO;CENTRO DE SAUDE/UNIDADE BASICA;0001566733;ESF FRANCISCA SOUZA MACHADO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;14;6;7;1;9;8;8;6;0;2;8;635;16;39,69
2000342;UNIDADE DE SAUDE DA FAMILIA ABEL PINHEIRO;CENTRO DE SAUDE/UNIDADE BASICA;0000004723;ESF ABEL PINHEIRO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;5;2;2;2;2;3;3;1;2;2;1;230;8;28,75
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004928;ESF -NESTOR S. DE VASCONCEL;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;12;4;6;6;9;6;6;4;0;3;9;597;16;37,31
6764533;POSTO DE SAUDE BURITIRANA;POSTO DE SAUDE;0002333473;EAP-BURITIRANA;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;2;0;1;0;0;1;1;1;0;1;1;119;3;39,67
5710111;UNIDADE DE SAUDE DA FAMILIA NESTOR SOARES DE VASCONCELOS;CENTRO DE SAUDE/UNIDADE BASICA;0001507303;USF- NESTOR SOAR. VASCONCELOS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;7;1;3;2;3;5;2;3;0;1;4;286;11;26,00
2000334;UNIDADE DA SAUDE DA FAM FRANCISCO ARY DA SILVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000004707;ESF- FRANCISCO A. SILVEIRA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;4;3;3;2;4;3;3;1;0;3;3;265;5;53,00
2000601;UNIDADE DE SAUDE DA FAMILIA MANOEL RODRIGUES DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;0000004804;ESF-MANOEL R. DE ARAUJO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;6;2;2;2;4;0;4;1;2;0;5;258;7;36,86
7560133;POSTO DE SAUDE DEPUTADO FRANCISCO THAUMATURGO;POSTO DE SAUDE;0002461560;EAP-FRANCISCO THAUMATURGO;eAP;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00
7247435;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CELSO LIMA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;0001469916;ESF RAIMUNDO CELSO L. VERDE;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;18;3;8;2;15;8;10;2;3;3;13;783;24;32,63
2002914;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;CENTRO DE SAUDE/UNIDADE BASICA;0000004871;ESF 25 DE AGOSTO;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;7;3;3;3;5;5;3;3;0;2;5;358;9;39,78
2000237;UNIDADE DE SAUDE DA FAMILIA J LINS;CENTRO DE SAUDE/UNIDADE BASICA;0000004596;ESF - JESUINO LINS;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;25;7;11;12;16;9;19;7;9;5;16;1249;30;41,63
2000318;UNIDADE DA SAUDE DA FAMILIA PASTOR JOAO BRAZ;CENTRO DE SAUDE/UNIDADE BASICA;0001497464;ESF PASTOR JOAO BRAZ;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;8;2;2;1;4;2;5;1;0;0;4;269;10;26,90
2000261;UNIDADE DE SAUDE DA FAMILIA PROF QUITA;CENTRO DE SAUDE/UNIDADE BASICA;0000004650;ESF PROF. QUITA;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;31;11;13;14;11;11;16;9;9;3;18;1345;33;40,76
2000326;UNIDADE DE SAUDE DA FAMILIA GEOSETE COELHO MARIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000004693;ESF GEOSETE COELHO M.;eSF;Cruzeiro do Sul;Juruá/Tarauacá e Envira;Junho;Cuidado com a Gestante e Puérpera;15;5;7;3;11;8;10;5;1;2;6;672;18;37,33
