CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2383047;UNIDADE DE SAUDE DA FAMILA IV DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457213;UNID. DE SAUDE DA FAMILIA IV;eSF;CRIXÁS;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;8;2;2;1;2;8;5;1;5;1;2;341;11;31
2383039;UNIDADE DE SAUDE DA FAMILIA VII DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1518836;UNIDADE DA FAMILIA VII;eSF;CRIXÁS;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;2;0;1;0;2;0;2;1;0;1;1;92;2;46
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2212676;EQUIPE SAUDE DA FAMILIA VIII;eSF;CRIXÁS;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440644;UNIDADE DE SAUDE DA FAMILIA III DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457256;UNID. DE SAUDE DA FAMILIA III;eSF;CRIXÁS;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;2;0;0;0;1;1;2;0;0;0;2;74;3;24,67
2507412;UNIDADE DA SAUDE DA FAMILIA V CRIXAS;POSTO DE SAUDE;1553852;UNIDADE DE SAUDE DA FAMILIA V;eSF;CRIXÁS;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440628;UNIDADE DE SAUDE DA FAMILIA I DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457221;UNIDADE DE SAUDE DA FAMILIA I;eSF;CRIXÁS;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;7;1;4;3;2;7;0;0;0;2;5;286;8;35,75
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1565036;USF VI;eSF;CRIXÁS;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;8;1;2;3;0;5;0;0;1;0;1;197;9;21,89
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2349833;UNIDADE DE SAUDE DA FAMILIA IX;eSF;CRIXÁS;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440636;UNIDADE DE SAUDE DA FAMILIA II DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457248;UNIDADE DE SAUDE DA FAMILIA II;eSF;CRIXÁS;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;3;1;1;0;0;1;2;0;0;1;1;93;4;23,25
2383047;UNIDADE DE SAUDE DA FAMILA IV DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457213;UNID. DE SAUDE DA FAMILIA IV;eSF;CRIXÁS;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;12;4;3;2;3;10;5;2;6;1;7;507;16;31,69
2383039;UNIDADE DE SAUDE DA FAMILIA VII DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1518836;UNIDADE DA FAMILIA VII;eSF;CRIXÁS;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2212676;EQUIPE SAUDE DA FAMILIA VIII;eSF;CRIXÁS;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440644;UNIDADE DE SAUDE DA FAMILIA III DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457256;UNID. DE SAUDE DA FAMILIA III;eSF;CRIXÁS;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;2;0;0;0;1;1;2;0;0;0;3;83;3;27,67
2507412;UNIDADE DA SAUDE DA FAMILIA V CRIXAS;POSTO DE SAUDE;1553852;UNIDADE DE SAUDE DA FAMILIA V;eSF;CRIXÁS;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;1;0;0;0;0;0;1;0;0;0;0;19;1;19
2440628;UNIDADE DE SAUDE DA FAMILIA I DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457221;UNIDADE DE SAUDE DA FAMILIA I;eSF;CRIXÁS;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;6;0;3;2;2;7;0;0;0;2;4;240;7;34,29
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1565036;USF VI;eSF;CRIXÁS;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;10;2;3;3;0;4;1;0;1;0;1;235;10;23,5
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2349833;UNIDADE DE SAUDE DA FAMILIA IX;eSF;CRIXÁS;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440636;UNIDADE DE SAUDE DA FAMILIA II DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457248;UNIDADE DE SAUDE DA FAMILIA II;eSF;CRIXÁS;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;4;1;1;0;0;3;2;0;0;2;4;157;6;26,17
2383047;UNIDADE DE SAUDE DA FAMILA IV DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457213;UNID. DE SAUDE DA FAMILIA IV;eSF;CRIXÁS;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;10;5;1;1;3;7;5;1;6;0;5;406;13;31,23
2383039;UNIDADE DE SAUDE DA FAMILIA VII DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1518836;UNIDADE DA FAMILIA VII;eSF;CRIXÁS;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;0;1;1;0;0;1;0;0;0;0;1;36;1;36
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2212676;EQUIPE SAUDE DA FAMILIA VIII;eSF;CRIXÁS;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440644;UNIDADE DE SAUDE DA FAMILIA III DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457256;UNID. DE SAUDE DA FAMILIA III;eSF;CRIXÁS;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;3;0;0;0;2;3;2;0;0;0;3;120;4;30
2507412;UNIDADE DA SAUDE DA FAMILIA V CRIXAS;POSTO DE SAUDE;1553852;UNIDADE DE SAUDE DA FAMILIA V;eSF;CRIXÁS;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;2;0;0;0;1;1;1;0;1;0;1;65;2;32,5
2440628;UNIDADE DE SAUDE DA FAMILIA I DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457221;UNIDADE DE SAUDE DA FAMILIA I;eSF;CRIXÁS;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;4;0;1;1;1;5;0;0;0;0;2;130;5;26
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1565036;USF VI;eSF;CRIXÁS;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;8;3;5;4;0;4;0;0;2;1;0;251;8;31,38
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2349833;UNIDADE DE SAUDE DA FAMILIA IX;eSF;CRIXÁS;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440636;UNIDADE DE SAUDE DA FAMILIA II DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457248;UNIDADE DE SAUDE DA FAMILIA II;eSF;CRIXÁS;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;6;0;0;0;2;3;3;0;0;2;4;186;8;23,25
2383047;UNIDADE DE SAUDE DA FAMILA IV DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457213;UNID. DE SAUDE DA FAMILIA IV;eSF;CRIXÁS;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;10;6;1;1;3;6;5;1;6;3;7;451;13;34,69
2383039;UNIDADE DE SAUDE DA FAMILIA VII DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1518836;UNIDADE DA FAMILIA VII;eSF;CRIXÁS;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;0;1;1;0;1;2;0;0;0;0;1;54;2;27
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2212676;EQUIPE SAUDE DA FAMILIA VIII;eSF;CRIXÁS;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440644;UNIDADE DE SAUDE DA FAMILIA III DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457256;UNID. DE SAUDE DA FAMILIA III;eSF;CRIXÁS;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;2;0;0;0;1;2;1;0;0;0;2;74;3;24,67
2507412;UNIDADE DA SAUDE DA FAMILIA V CRIXAS;POSTO DE SAUDE;1553852;UNIDADE DE SAUDE DA FAMILIA V;eSF;CRIXÁS;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;1;0;0;0;1;0;1;0;0;0;0;28;1;28
2440628;UNIDADE DE SAUDE DA FAMILIA I DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457221;UNIDADE DE SAUDE DA FAMILIA I;eSF;CRIXÁS;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;4;0;3;2;1;6;0;0;0;1;2;175;6;29,17
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1565036;USF VI;eSF;CRIXÁS;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;7;3;5;6;0;3;0;0;3;1;2;277;7;39,57
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2349833;UNIDADE DE SAUDE DA FAMILIA IX;eSF;CRIXÁS;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440636;UNIDADE DE SAUDE DA FAMILIA II DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457248;UNIDADE DE SAUDE DA FAMILIA II;eSF;CRIXÁS;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;5;0;0;0;2;4;2;0;0;2;4;176;8;22
2383047;UNIDADE DE SAUDE DA FAMILA IV DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457213;UNID. DE SAUDE DA FAMILIA IV;eSF;CRIXÁS;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;7;4;2;1;2;3;3;3;4;1;4;313;10;31,3
2383039;UNIDADE DE SAUDE DA FAMILIA VII DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1518836;UNIDADE DA FAMILIA VII;eSF;CRIXÁS;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;0;1;1;0;1;2;0;0;0;0;1;54;2;27
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2212676;EQUIPE SAUDE DA FAMILIA VIII;eSF;CRIXÁS;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440644;UNIDADE DE SAUDE DA FAMILIA III DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457256;UNID. DE SAUDE DA FAMILIA III;eSF;CRIXÁS;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;2;0;0;0;1;2;1;0;0;1;2;83;3;27,67
2507412;UNIDADE DA SAUDE DA FAMILIA V CRIXAS;POSTO DE SAUDE;1553852;UNIDADE DE SAUDE DA FAMILIA V;eSF;CRIXÁS;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;1;0;0;0;1;0;1;0;0;1;0;37;1;37
2440628;UNIDADE DE SAUDE DA FAMILIA I DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457221;UNIDADE DE SAUDE DA FAMILIA I;eSF;CRIXÁS;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;6;1;4;2;1;6;1;0;2;1;2;240;8;30
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1565036;USF VI;eSF;CRIXÁS;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;7;2;4;5;0;4;1;0;2;0;2;250;7;35,71
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2349833;UNIDADE DE SAUDE DA FAMILIA IX;eSF;CRIXÁS;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440636;UNIDADE DE SAUDE DA FAMILIA II DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457248;UNIDADE DE SAUDE DA FAMILIA II;eSF;CRIXÁS;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;5;0;0;0;3;5;1;0;0;2;4;185;9;20,56
2383047;UNIDADE DE SAUDE DA FAMILA IV DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457213;UNID. DE SAUDE DA FAMILIA IV;eSF;CRIXÁS;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;7;3;2;2;3;4;3;2;2;1;4;304;9;33,78
2383039;UNIDADE DE SAUDE DA FAMILIA VII DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1518836;UNIDADE DA FAMILIA VII;eSF;CRIXÁS;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;0;1;1;0;2;2;0;0;2;1;1;90;2;45
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2212676;EQUIPE SAUDE DA FAMILIA VIII;eSF;CRIXÁS;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440644;UNIDADE DE SAUDE DA FAMILIA III DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457256;UNID. DE SAUDE DA FAMILIA III;eSF;CRIXÁS;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;1;0;1;1;1;1;0;0;0;0;1;55;2;27,5
2507412;UNIDADE DA SAUDE DA FAMILIA V CRIXAS;POSTO DE SAUDE;1553852;UNIDADE DE SAUDE DA FAMILIA V;eSF;CRIXÁS;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;1;0;0;0;1;0;1;0;0;1;0;37;1;37
2440628;UNIDADE DE SAUDE DA FAMILIA I DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457221;UNIDADE DE SAUDE DA FAMILIA I;eSF;CRIXÁS;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;4;1;3;1;1;3;1;0;0;0;0;130;6;21,67
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1565036;USF VI;eSF;CRIXÁS;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;6;2;4;5;0;5;1;1;3;0;3;276;8;34,5
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2349833;UNIDADE DE SAUDE DA FAMILIA IX;eSF;CRIXÁS;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440636;UNIDADE DE SAUDE DA FAMILIA II DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457248;UNIDADE DE SAUDE DA FAMILIA II;eSF;CRIXÁS;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;8;1;2;2;7;8;2;1;1;1;5;350;11;31,82
2383047;UNIDADE DE SAUDE DA FAMILA IV DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457213;UNID. DE SAUDE DA FAMILIA IV;eSF;CRIXÁS;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;8;2;3;1;3;3;3;3;4;1;2;305;11;27,73
2383039;UNIDADE DE SAUDE DA FAMILIA VII DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1518836;UNIDADE DA FAMILIA VII;eSF;CRIXÁS;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;0;1;1;0;2;3;0;0;2;2;1;108;3;36
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2212676;EQUIPE SAUDE DA FAMILIA VIII;eSF;CRIXÁS;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440644;UNIDADE DE SAUDE DA FAMILIA III DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457256;UNID. DE SAUDE DA FAMILIA III;eSF;CRIXÁS;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;1;1;1;1;1;2;0;0;0;0;1;73;2;36,5
2507412;UNIDADE DA SAUDE DA FAMILIA V CRIXAS;POSTO DE SAUDE;1553852;UNIDADE DE SAUDE DA FAMILIA V;eSF;CRIXÁS;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440628;UNIDADE DE SAUDE DA FAMILIA I DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457221;UNIDADE DE SAUDE DA FAMILIA I;eSF;CRIXÁS;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;4;1;3;1;2;3;1;0;1;1;1;166;6;27,67
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1565036;USF VI;eSF;CRIXÁS;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;5;3;4;4;0;3;1;0;3;0;1;221;6;36,83
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2349833;UNIDADE DE SAUDE DA FAMILIA IX;eSF;CRIXÁS;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440636;UNIDADE DE SAUDE DA FAMILIA II DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457248;UNIDADE DE SAUDE DA FAMILIA II;eSF;CRIXÁS;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;8;1;2;2;9;8;1;0;2;5;4;386;13;29,69
2383047;UNIDADE DE SAUDE DA FAMILA IV DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457213;UNID. DE SAUDE DA FAMILIA IV;eSF;CRIXÁS;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;10;1;5;4;2;4;3;4;3;1;4;379;12;31,58
2383039;UNIDADE DE SAUDE DA FAMILIA VII DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1518836;UNIDADE DA FAMILIA VII;eSF;CRIXÁS;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;1;0;0;0;0;0;9;1;9
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2212676;EQUIPE SAUDE DA FAMILIA VIII;eSF;CRIXÁS;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440644;UNIDADE DE SAUDE DA FAMILIA III DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457256;UNID. DE SAUDE DA FAMILIA III;eSF;CRIXÁS;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;2;1;1;1;1;1;0;0;0;0;1;74;2;37
2507412;UNIDADE DA SAUDE DA FAMILIA V CRIXAS;POSTO DE SAUDE;1553852;UNIDADE DE SAUDE DA FAMILIA V;eSF;CRIXÁS;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440628;UNIDADE DE SAUDE DA FAMILIA I DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457221;UNIDADE DE SAUDE DA FAMILIA I;eSF;CRIXÁS;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;5;1;3;2;2;3;1;0;1;1;1;185;7;26,43
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1565036;USF VI;eSF;CRIXÁS;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;4;2;4;3;0;2;1;0;2;0;0;166;5;33,2
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2349833;UNIDADE DE SAUDE DA FAMILIA IX;eSF;CRIXÁS;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440636;UNIDADE DE SAUDE DA FAMILIA II DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457248;UNIDADE DE SAUDE DA FAMILIA II;eSF;CRIXÁS;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;10;1;3;3;13;9;3;2;4;5;4;523;16;32,69
2383047;UNIDADE DE SAUDE DA FAMILA IV DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457213;UNID. DE SAUDE DA FAMILIA IV;eSF;CRIXÁS;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;11;4;5;5;4;5;4;5;4;1;5;488;13;37,54
2383039;UNIDADE DE SAUDE DA FAMILIA VII DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1518836;UNIDADE DA FAMILIA VII;eSF;CRIXÁS;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;1;0;0;0;0;0;9;1;9
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;2212676;EQUIPE SAUDE DA FAMILIA VIII;eSF;CRIXÁS;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2440644;UNIDADE DE SAUDE DA FAMILIA III DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457256;UNID. DE SAUDE DA FAMILIA III;eSF;CRIXÁS;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;3;1;1;1;1;1;1;0;0;0;2;102;3;34
2507412;UNIDADE DA SAUDE DA FAMILIA V CRIXAS;POSTO DE SAUDE;1553852;UNIDADE DE SAUDE DA FAMILIA V;eSF;CRIXÁS;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;1;0;0;0;0;0;1;0;0;0;0;19;1;19
2440628;UNIDADE DE SAUDE DA FAMILIA I DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;457221;UNIDADE DE SAUDE DA FAMILIA I;eSF;CRIXÁS;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;4;2;2;1;2;4;1;0;0;0;1;157;6;26,17
7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;1565036;USF VI;eSF;CRIXÁS;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;4;1;1;0;0;3;3;0;2;1;1;148;4;37
