CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2546728;UNIDADE SAUDE DA FAMILIA SETOR PLANALTO;CENTRO DE SAUDE/UNIDADE BASICA;37656;SETOR PLANALTO;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;19;8;10;3;3;7;7;1;2;2;11;676;22;30,73
2546698;UNIDADE SAUDE DA FAMILIA CENTRO;CENTRO DE SAUDE/UNIDADE BASICA;37664;CENTRO I;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;8;5;5;5;9;6;7;0;1;2;11;539;15;35,93
2546698;UNIDADE SAUDE DA FAMILIA CENTRO;CENTRO DE SAUDE/UNIDADE BASICA;37621;CENTRO;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;14;4;7;5;8;5;7;1;1;1;11;590;18;32,78
2468654;UNIDADE BASICA DE SAUDE TEREZINHA DE JESUS STA RITA;CENTRO DE SAUDE/UNIDADE BASICA;39713;EQUIPE URBANA;eSF;SANTA RITA DO TOCANTINS;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;15;3;8;4;2;8;2;1;1;0;15;546;17;32,12
2467550;CENTRO DE SAUDE LUISA PINHEIRO BARROS DUERE;CENTRO DE SAUDE/UNIDADE BASICA;37524;DUERE;eSF;DUERÉ;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;10;4;4;4;6;5;8;1;1;2;8;487;12;40,58
9455795;POSTO DE SAUDE MAE BIA;CENTRO DE SAUDE/UNIDADE BASICA;37532;EQUIPE 2;eSF;DUERÉ;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;14;6;9;8;9;11;12;6;2;3;7;797;17;46,88
9078835;UNIDADE BASICA DE SAUDE NELCINDO JOAO CALLAI;CENTRO DE SAUDE/UNIDADE BASICA;37575;EQUIPE 01;eSF;FIGUEIRÓPOLIS;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;19;10;12;9;10;12;7;7;14;5;17;1117;29;38,52
2486857;CENTRO DE SAUDE OLAVO RODRIGUES DE MATOS;CENTRO DE SAUDE/UNIDADE BASICA;1468782;EQUIPE 02;eSF;FIGUEIRÓPOLIS;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;1;9;1;9
3939073;UNIDADE DE SAUDE DA FAMILIA MARIA CANABRAVA;CENTRO DE SAUDE/UNIDADE BASICA;39861;RURAL;eSF;SÃO VALÉRIO;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;4;2;2;2;4;2;2;2;1;0;3;220;5;44
3939073;UNIDADE DE SAUDE DA FAMILIA MARIA CANABRAVA;CENTRO DE SAUDE/UNIDADE BASICA;39888;URBANA;eSF;SÃO VALÉRIO;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;26;16;19;18;14;14;20;7;12;7;28;1655;31;53,39
2658879;UNIDADE BASICA SAUDE DR MARIO JOSE ROMAO;CENTRO DE SAUDE/UNIDADE BASICA;2287854;EQUIPE SAUDE DA FAMILIA 2;eSF;PALMEIRÓPOLIS;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;13;5;9;7;9;6;4;1;2;3;7;607;14;43,36
2658879;UNIDADE BASICA SAUDE DR MARIO JOSE ROMAO;CENTRO DE SAUDE/UNIDADE BASICA;38792;EQUIPE SAUDE DA FAMILIA 01;eSF;PALMEIRÓPOLIS;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;12;4;5;4;4;4;3;0;1;0;5;390;12;32,5
2658941;UNIDADE BASICA DE SAUDE ELENA MARIA BORGES;CENTRO DE SAUDE/UNIDADE BASICA;38806;UNIDADE SAUDE DA FAMILIA PSF I;eSF;PALMEIRÓPOLIS;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;19;7;8;7;14;8;8;4;1;1;10;802;19;42,21
2658968;UNIDADE BASICA DE SAUDE SETOR BOM TEMPO;CENTRO DE SAUDE/UNIDADE BASICA;38814;PSF 3;eSF;PALMEIRÓPOLIS;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;13;6;8;8;8;6;9;2;3;1;9;670;14;47,86
2492466;UNIDADE BASICA DE SAUDE DE PIUM;CENTRO DE SAUDE/UNIDADE BASICA;39225;RURAL;eSF;PIUM;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;12;4;6;6;9;7;7;2;1;1;8;579;13;44,54
2492466;UNIDADE BASICA DE SAUDE DE PIUM;CENTRO DE SAUDE/UNIDADE BASICA;39233;URBANO;eSF;PIUM;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;19;6;10;8;15;8;14;3;4;4;20;1018;22;46,27
7128126;U B S F MARIO GOMES DE PIUM;CENTRO DE SAUDE/UNIDADE BASICA;39241;EQUIPE 03;eSF;PIUM;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;19;12;14;13;17;15;14;7;5;3;17;1243;23;54,04
2658852;UNIDADE BASICA DE SAUDE DR JOAO FELIX CUNHA PIUM;CENTRO DE SAUDE/UNIDADE BASICA;2442221;EQUIPE 0004 - EQUIPE RURAL CAF;eSF;PIUM;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;13;3;3;2;6;6;5;4;4;2;14;571;15;38,07
3739902;UNIDADE DE SAUDE NEUMA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;2286238;EQUIPE NEUMA PEREIRA DOS SANTO;eSF;PEIXE;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;4;2;2;2;3;2;2;1;0;0;2;184;5;36,8
2560305;UNIDADE DE SAUDE DA FAMILIA VILA SAO MIGUEL;CENTRO DE SAUDE/UNIDADE BASICA;39101;EQUIPE 03 - VILA SAO MIGUEL;eSF;PEIXE;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;4;4;4;2;5;2;1;1;2;1;4;274;5;54,8
917168;UNIDADE DE SAUDE ENTRONCAMENTO DO JAU;CENTRO DE SAUDE/UNIDADE BASICA;2223287;EQUIPE - ENTRONCAMENTO JAU;eSF;PEIXE;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;8;4;6;4;4;6;4;2;1;3;7;449;9;49,89
2560291;UNIDADE DE SAUDE SETOR AEROPORTO PEIXE;CENTRO DE SAUDE/UNIDADE BASICA;39098;EQUIPE 02 - AEROPORTO;eSF;PEIXE;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;17;4;5;5;11;9;2;2;0;1;11;620;18;34,44
2486768;UNIDADE DE SAUDE DA FAMILIA SAO JOSE;CENTRO DE SAUDE/UNIDADE BASICA;39071;EQUIPE 01- SAO JOSE;eSF;PEIXE;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;12;6;6;6;10;7;3;2;2;3;10;615;16;38,44
2597500;UNIDADE DE SAUDE DA FAMILIA VILA QUIXABA;CENTRO DE SAUDE/UNIDADE BASICA;39128;EQUIPE 04 - VILA QUIXABA;eSF;PEIXE;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;6;2;2;2;3;2;4;0;0;0;5;240;6;40
2468611;UNIDADE BASICA DE SAUDE 3 LAGOA DA CONFUSAO;CENTRO DE SAUDE/UNIDADE BASICA;38245;PSF 03;eSF;LAGOA DA CONFUSÃO;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;27;8;11;3;17;9;10;0;4;3;12;963;31;31,06
2792486;UNIDADE BASICA DE SAUDE 2 LAGOA DA CONFUSAO;CENTRO DE SAUDE/UNIDADE BASICA;38253;PSF 2;eSF;LAGOA DA CONFUSÃO;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;23;9;12;1;19;11;12;1;8;7;7;1013;30;33,77
3958094;UNIDADE BASICA DE SAUDE 1 LAGOA DA CONFUSAO;CENTRO DE SAUDE/UNIDADE BASICA;2495961;ESF 04;eSF;LAGOA DA CONFUSÃO;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;27;5;13;0;7;14;13;1;3;3;12;909;33;27,55
3958094;UNIDADE BASICA DE SAUDE 1 LAGOA DA CONFUSAO;CENTRO DE SAUDE/UNIDADE BASICA;38261;PSF I;eSF;LAGOA DA CONFUSÃO;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;40;16;22;2;23;26;20;1;7;9;26;1768;46;38,43
2468611;UNIDADE BASICA DE SAUDE 3 LAGOA DA CONFUSAO;CENTRO DE SAUDE/UNIDADE BASICA;2496747;ESF 05;eSF;LAGOA DA CONFUSÃO;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;5;2;3;0;6;5;3;2;0;2;2;275;8;34,38
9961976;UNIDADE BASICA DE SAUDE NEY LUZ E SILVA;CENTRO DE SAUDE/UNIDADE BASICA;2108429;ESF NEY LUZ E SILVA 029;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;25;4;3;3;10;12;9;2;0;3;10;754;29;26
2546507;UNIDADE DE SAUDE DA FAMILIA PARQUE DAS ACACIAS;CENTRO DE SAUDE/UNIDADE BASICA;2240106;ESF MORADA DO SOL 033;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;10;6;5;0;3;4;0;1;0;0;5;316;11;28,73
2546434;UNIDADE BASICA DE SAUDE ULISSES MOREIRA MILHOMEM;CENTRO DE SAUDE/UNIDADE BASICA;1695673;ESF PEDROSO 025;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;12;7;7;6;5;6;4;2;2;3;12;606;15;40,4
6646271;UNIDADE DE SAUDE DA FAMILIA BELA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;2296292;BELA VISTA;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;17;7;10;10;7;10;7;0;4;3;15;827;19;43,53
2546418;UNIDADE DE SAUDE VILA IRIS;CENTRO DE SAUDE/UNIDADE BASICA;37915;ESF MALVINAS 001;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;13;7;7;7;6;8;6;0;2;0;3;544;15;36,27
2546450;UNIDADE DE SAUDE DA FAMILIA SEVILHA;CENTRO DE SAUDE/UNIDADE BASICA;38008;ESF SEVILHA 003;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;21;7;10;9;5;9;11;1;1;0;12;795;24;33,13
2546434;UNIDADE BASICA DE SAUDE ULISSES MOREIRA MILHOMEM;CENTRO DE SAUDE/UNIDADE BASICA;37974;ESF PEDROSO 019;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;8;1;4;4;0;4;5;0;0;0;7;305;8;38,13
2546426;UNIDADE DE SAUDE DA FAMILIA SOL NASCENTE;CENTRO DE SAUDE/UNIDADE BASICA;37931;ESF SOL NASCENTE 005;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;8;4;8;0;6;6;1;0;4;5;12;494;13;38
6646271;UNIDADE DE SAUDE DA FAMILIA BELA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;38105;ESF BELA VISTA 020;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;11;3;5;3;2;7;2;1;4;1;9;443;11;40,27
109347;UNIDADE DE SAUDE FRANCISCO NOGUEIRA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;2226758;ESF CAMPO BELLO 032;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;23;12;14;0;7;11;14;4;7;0;19;1022;24;42,58
2546485;UNIDADE DE SAUDE DA FAMILIA SAO JOSE;CENTRO DE SAUDE/UNIDADE BASICA;38059;ESF SAO JOSE 013;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;16;7;9;7;12;9;5;1;5;3;10;772;17;45,41
7023138;UNIDADE DE SAUDE DA FAMILIA JOAO MANOEL DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;38113;ESF JOAO MANOEL DOS SANTOS 007;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;16;7;7;7;6;6;13;0;5;2;15;772;20;38,6
2546434;UNIDADE BASICA DE SAUDE ULISSES MOREIRA MILHOMEM;CENTRO DE SAUDE/UNIDADE BASICA;37982;ESF PEDROSO 016;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;15;5;8;5;9;7;3;0;4;2;14;663;16;41,44
9320385;UNIDADE BASICA DE SAUDE CLARA MOTA E SILVA;CENTRO DE SAUDE/UNIDADE BASICA;1632442;ESF CLARA MOTA E SILVA 024;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;12;4;4;4;4;3;10;1;1;2;7;480;12;40
2546477;UNIDADE DE SAUDE DA FAMILIA WALDIR LINS;CENTRO DE SAUDE/UNIDADE BASICA;38032;ESF WALDIR LINS 017;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;11;4;3;2;2;5;4;1;2;3;7;407;13;31,31
2546507;UNIDADE DE SAUDE DA FAMILIA PARQUE DAS ACACIAS;CENTRO DE SAUDE/UNIDADE BASICA;38075;ESF PARQUE DAS ACACIAS 012;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;18;9;10;0;12;11;3;6;8;6;8;837;21;39,86
3545520;UNIDADE BASICA DE SAUDE ROSENDO BARBOSA DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;2296284;ROSENDO BARBOSA;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;20;9;9;9;6;9;14;1;3;0;13;857;21;40,81
2546469;UNIDADE DE SAUDE DA FAMILIA VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2298783;EQUIPE DA SAUDE DA FAMILIA;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;4;1;2;2;0;2;2;0;0;0;2;139;4;34,75
3545520;UNIDADE BASICA DE SAUDE ROSENDO BARBOSA DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;38091;ESF ROSENDO 011;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;20;7;9;6;9;10;16;1;1;1;20;920;23;40
109347;UNIDADE DE SAUDE FRANCISCO NOGUEIRA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;1715097;ESF CAMPO BELLO 028;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;24;8;11;1;10;9;8;1;6;5;12;879;26;33,81
9961976;UNIDADE BASICA DE SAUDE NEY LUZ E SILVA;CENTRO DE SAUDE/UNIDADE BASICA;37907;ESF NOVA FRONTEIRA 018;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;24;10;10;10;9;11;10;1;4;1;15;969;31;31,26
9320385;UNIDADE BASICA DE SAUDE CLARA MOTA E SILVA;CENTRO DE SAUDE/UNIDADE BASICA;2204002;ESF BURITIS 031;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;21;6;8;8;8;7;7;0;3;0;9;714;22;32,45
2546418;UNIDADE DE SAUDE VILA IRIS;CENTRO DE SAUDE/UNIDADE BASICA;37923;ESF MALVINAS 015;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;14;7;8;8;5;7;7;0;4;5;13;716;17;42,12
2546426;UNIDADE DE SAUDE DA FAMILIA SOL NASCENTE;CENTRO DE SAUDE/UNIDADE BASICA;37966;ESF SOL NASCENTE 010;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;4;2;2;1;4;2;1;0;0;0;0;148;5;29,6
2546469;UNIDADE DE SAUDE DA FAMILIA VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;1695703;ESF VILA NOVA 026;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;7;2;2;2;2;4;4;0;3;0;0;241;8;30,13
2546426;UNIDADE DE SAUDE DA FAMILIA SOL NASCENTE;CENTRO DE SAUDE/UNIDADE BASICA;1695746;ESF SOL NASCENTE 027;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;9;4;5;0;4;6;2;0;3;1;6;369;11;33,55
2546469;UNIDADE DE SAUDE DA FAMILIA VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;38016;ESF VILA NOVA 004;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;10;1;1;1;3;3;5;0;1;1;6;298;12;24,83
2546396;UNIDADE DE SAUDE DA FAMILIA CASEGO;CENTRO DE SAUDE/UNIDADE BASICA;37893;ESF CASEGO 009;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;8;1;3;0;5;6;1;0;2;1;6;305;11;27,73
7023138;UNIDADE DE SAUDE DA FAMILIA JOAO MANOEL DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;1570374;ESF JOAO MANOEL DOS SANTOS 022;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;11;5;7;7;8;0;8;1;1;2;9;542;12;45,17
2546469;UNIDADE DE SAUDE DA FAMILIA VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;38024;ESF VILA NOVA - ZONA RURAL;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;1;0;1;1;1;1;1;0;0;0;0;55;2;27,5
2546450;UNIDADE DE SAUDE DA FAMILIA SEVILHA;CENTRO DE SAUDE/UNIDADE BASICA;37990;ESF SEVILHA 008;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;9;5;5;5;1;4;6;0;7;0;4;423;11;38,45
2546485;UNIDADE DE SAUDE DA FAMILIA SAO JOSE;CENTRO DE SAUDE/UNIDADE BASICA;38067;ESF SAO JOSE 002;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;15;5;8;8;5;8;4;1;3;3;14;681;19;35,84
2546477;UNIDADE DE SAUDE DA FAMILIA WALDIR LINS;CENTRO DE SAUDE/UNIDADE BASICA;38040;ESF WALDIR LINS 006;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;12;4;7;6;3;8;1;0;1;1;13;516;17;30,35
3545520;UNIDADE BASICA DE SAUDE ROSENDO BARBOSA DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;38083;ESF ROSENDO 014;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;6;2;4;4;3;3;5;0;0;0;6;303;8;37,88
7023138;UNIDADE DE SAUDE DA FAMILIA JOAO MANOEL DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;1601474;ESF JOAO MANOEL DOS SANTOS 023;eSF;GURUPI;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;10;1;1;1;4;4;7;1;0;1;5;325;11;29,55
2486849;UNIDADE BASICA DE SAUDE JOSE FRANCISCO DOURADO;CENTRO DE SAUDE/UNIDADE BASICA;40045;EQUIPE URBANA;eSF;TALISMÃ;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;18;5;8;5;8;6;3;0;3;3;14;675;19;35,53
2468921;UNIDADE BASICA DE SAUDE DE SUCUPIRA;CENTRO DE SAUDE/UNIDADE BASICA;39977;EQUIPE URBANA;eSF;SUCUPIRA;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;19;11;15;16;15;5;3;7;5;3;20;1090;21;51,9
2546701;UNIDADE SAUDE DA FAMILIA SAO JOSE RURAL;CENTRO DE SAUDE/UNIDADE BASICA;37672;SETOR SAO JOSE I;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;10;8;9;6;14;7;0;1;7;3;10;685;19;36,05
2468247;UNIDADE SAUDE DA FAMILIA SETOR ALIANCA;CENTRO DE SAUDE/UNIDADE BASICA;2423979;ESF ALIANCA II;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;11;7;7;7;7;7;1;2;2;4;14;632;15;42,13
688010;UNIDADE DA SAUDE DA FAMILIA SETOR AEROPORTO;CENTRO DE SAUDE/UNIDADE BASICA;2231476;ESF AEROPORTO;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;6;5;4;4;5;5;0;2;2;0;4;339;9;37,67
2468247;UNIDADE SAUDE DA FAMILIA SETOR ALIANCA;CENTRO DE SAUDE/UNIDADE BASICA;37613;USF-SETOR ALIANCA;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;14;7;7;7;4;5;0;2;0;1;12;545;17;32,06
7065310;UNIDADE DE SAUDE FAMILIA SAO JOSE II IRACY GOMES DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;37699;SETOR SAO JOSE II;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;18;6;7;0;5;14;8;1;2;2;10;675;20;33,75
2546728;UNIDADE SAUDE DA FAMILIA SETOR PLANALTO;CENTRO DE SAUDE/UNIDADE BASICA;37656;SETOR PLANALTO;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;18;9;9;1;3;11;8;2;3;2;15;747;22;33,95
2546698;UNIDADE SAUDE DA FAMILIA CENTRO;CENTRO DE SAUDE/UNIDADE BASICA;37664;CENTRO I;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;8;2;2;2;7;4;8;0;0;1;8;386;13;29,69
2546698;UNIDADE SAUDE DA FAMILIA CENTRO;CENTRO DE SAUDE/UNIDADE BASICA;37621;CENTRO;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;11;6;6;6;6;5;7;0;2;4;6;542;14;38,71
2468654;UNIDADE BASICA DE SAUDE TEREZINHA DE JESUS STA RITA;CENTRO DE SAUDE/UNIDADE BASICA;39713;EQUIPE URBANA;eSF;SANTA RITA DO TOCANTINS;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;16;5;8;5;3;7;1;1;1;0;16;583;17;34,29
9078835;UNIDADE BASICA DE SAUDE NELCINDO JOAO CALLAI;CENTRO DE SAUDE/UNIDADE BASICA;37575;EQUIPE 01;eSF;FIGUEIRÓPOLIS;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;10;5;3;2;6;9;1;1;4;2;12;505;20;25,25
2486857;CENTRO DE SAUDE OLAVO RODRIGUES DE MATOS;CENTRO DE SAUDE/UNIDADE BASICA;1468782;EQUIPE 02;eSF;FIGUEIRÓPOLIS;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;1;0;1;0;0;1;0;0;0;0;1;37;2;18,5
3939073;UNIDADE DE SAUDE DA FAMILIA MARIA CANABRAVA;CENTRO DE SAUDE/UNIDADE BASICA;39861;RURAL;eSF;SÃO VALÉRIO;ILHA DO BANANAL;Novembro;Cuidado com a Gestante e Puérpera;4;3;3;3;3;3;2;3;2;1;4;283;8;35,38
3939073;UNIDADE DE SAUDE DA FAMILIA MARIA CANABRAVA;CENTRO DE SAUDE/UNIDADE BASICA;39888;URBANA;eSF;SÃO VALÉRIO;ILHA DO BANANAL;Novembro;Cuidado com a Gestante e Puérpera;16;5;8;6;10;6;16;1;1;3;12;772;21;36,76
2468875;UNIDADE DE SAUDE DO RETIRO SAO SALVADOR;CENTRO DE SAUDE/UNIDADE BASICA;1686046;EQUIPE ZONA RURAL RETIRO;eSF;SÃO SALVADOR DO TOCANTINS;ILHA DO BANANAL;Novembro;Cuidado com a Gestante e Puérpera;5;5;7;6;6;5;3;1;4;4;8;491;9;54,56
2468867;CENTRO DE SAUDE SAO SALVADOR;CENTRO DE SAUDE/UNIDADE BASICA;39837;URBANA;eSF;SÃO SALVADOR DO TOCANTINS;ILHA DO BANANAL;Novembro;Cuidado com a Gestante e Puérpera;21;10;13;12;12;11;18;7;3;8;14;1182;21;56,29
5799902;UNIDADE BASICA DE SAUDE LEANDRO GOMES DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;39675;EQUIPE 01 SAUDE DA FAMILIA;eSF;SANDOLÂNDIA;ILHA DO BANANAL;Novembro;Cuidado com a Gestante e Puérpera;5;2;2;2;3;4;1;0;0;2;4;230;6;38,33
5799902;UNIDADE BASICA DE SAUDE LEANDRO GOMES DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;39667;EQUIPE 02 SAUDE DA FAMILIA;eSF;SANDOLÂNDIA;ILHA DO BANANAL;Novembro;Cuidado com a Gestante e Puérpera;16;7;12;11;13;10;4;5;2;4;11;871;17;51,24
2658879;UNIDADE BASICA SAUDE DR MARIO JOSE ROMAO;CENTRO DE SAUDE/UNIDADE BASICA;2287854;EQUIPE SAUDE DA FAMILIA 2;eSF;PALMEIRÓPOLIS;ILHA DO BANANAL;Novembro;Cuidado com a Gestante e Puérpera;16;6;8;9;10;12;8;5;4;1;15;862;19;45,37
